stream_id,datum,wochentag,uhrzeit,nutzer_id,geraet,quelle,song_id,sekunden_gehoert
E-00989,2026-02-16,Montag,16:22,U-0140,Desktop,Playlist,S-020,162
E-00990,2026-02-16,Montag,17:20,U-0157,Smart Speaker,Playlist,S-032,239
E-00991,2026-02-16,Montag,18:14,U-0111,Smart Speaker,Autoplay,S-064,19
E-00992,2026-02-16,Montag,18:30,U-0058,Smart Speaker,Suche,S-057,308
E-00993,2026-02-16,Montag,18:33,U-0040,Smart Speaker,Album,S-004,156
E-00994,2026-02-16,Montag,18:46,U-0199,Desktop,Suche,S-062,302
E-00995,2026-02-16,Montag,18:56,U-0062,Tablet,Suche,S-078,208
E-00996,2026-02-16,Montag,18:58,U-0060,Smart Speaker,Autoplay,S-115,341
E-00997,2026-02-16,Montag,19:52,U-0033,Handy,Album,S-041,189
E-00998,2026-02-16,Montag,20:18,U-0046,Handy,Playlist,S-031,242
E-00999,2026-02-16,Montag,21:30,U-0079,Handy,Suche,S-096,196
E-01000,2026-02-16,Montag,21:38,U-0125,Handy,Playlist,S-013,174
E-01001,2026-02-16,Montag,22:43,U-0155,Smartphone,Playlist,S-029,91
E-01002,2026-02-17,Dienstag,06:58,U-0143,Handy,Playlist,S-032,239
E-01003,2026-02-17,Dienstag,08:08,U-0108,Handy,Autoplay,S-112,20
E-01004,2026-02-17,Dienstag,08:25,U-0063,Handy,Playlist,S-007,98
E-01005,2026-02-17,Dienstag,08:29,U-0103,Handy,Autoplay,S-018,107
E-01006,2026-02-17,Dienstag,09:18,U-0105,Handy,Playlist,S-024,17
E-01007,2026-02-17,Dienstag,12:00,U-0021,Smart Speaker,Album,S-060,205
E-01008,2026-02-17,Dienstag,15:26,U-0138,Handy,Suche,S-053,248
E-01009,2026-02-17,Dienstag,15:26,U-0108,Desktop,Playlist,S-037,7
E-01010,2026-02-17,Dienstag,17:52,U-0049,Handy,Suche,S-103,235
E-01011,2026-02-17,Dienstag,18:01,U-0112,Smart Speaker,Autoplay,S-074,12
E-01012,2026-02-17,Dienstag,19:05,U-0087,Smart Speaker,Playlist,S-004,5
E-01013,2026-02-17,Dienstag,19:08,U-0083,Smart Speaker,Suche,S-047,264
E-01014,2026-02-17,Dienstag,19:52,U-0156,Smart Speaker,Playlist,S-064,241
E-01015,2026-02-17,Dienstag,19:58,U-0073,Tablet,Playlist,S-007,210
E-01016,2026-02-17,Dienstag,20:28,U-0121,Handy,Album,S-096,196
E-01017,2026-02-17,Dienstag,20:35,U-0151,Handy,Autoplay,S-105,202
E-01018,2026-02-17,Dienstag,21:42,U-0166,Handy,Playlist,S-011,86
E-01019,2026-02-17,Dienstag,22:26,U-0063,Handy,Album,S-112,192
E-01020,2026-02-17,Dienstag,23:46,U-0161,Smart Speaker,Playlist,S-105,202
E-01021,2026-02-18,Mittwoch,00:38,,Handy,Autoplay,S-066,260
E-01022,2026-02-18,Mittwoch,07:16,U-0013,Handy,Autoplay,S-021,223
E-01023,2026-02-18,Mittwoch,07:18,U-0019,Desktop,Autoplay,S-078,208
E-01024,2026-02-18,Mittwoch,07:44,U-0176,Handy,Playlist,S-012,212
E-01025,2026-02-18,Mittwoch,08:45,U-0162,Handy,Playlist,S-029,181
E-01026,2026-02-18,Mittwoch,09:01,U-0017,Handy,Playlist,S-116,11
E-01027,2026-02-18,Mittwoch,09:07,U-0072,handy,Playlist,S-041,189
E-01028,2026-02-18,Mittwoch,10:22,U-0037,Tablet,Autoplay,S-033,241
E-01029,2026-02-18,Mittwoch,10:51,U-0076,Desktop,Album,S-020,162
E-01030,2026-02-18,Mittwoch,11:05,U-0124,Handy,Playlist,S-003,181
E-01031,2026-02-18,Mittwoch,11:36,U-0103,Smart Speaker,Playlist,S-018,189
E-01032,2026-02-18,Mittwoch,14:44,U-0097,Desktop,Playlist,S-004,156
E-01033,2026-02-18,Mittwoch,15:38,U-0081,Handy,Playlist,S-066,260
E-01034,2026-02-18,Mittwoch,16:08,U-0179,Desktop,Suche,S-015,160
E-01035,2026-02-18,Mittwoch,17:57,U-0038,Handy,Album,S-011,164
E-01036,2026-02-18,Mittwoch,18:42,U-0100,Tablet,Playlist,S-088,237
E-01037,2026-02-18,Mittwoch,19:00,U-0062,Desktop,Playlist,S-036,12
E-01038,2026-02-18,Mittwoch,19:13,U-0071,Tablet,Album,S-078,25
E-01039,2026-02-18,Mittwoch,20:10,U-0026,Handy,Playlist,S-086,339
E-01040,2026-02-18,Mittwoch,21:22,U-0103,Smart Speaker,Autoplay,S-023,173
E-01041,2026-02-18,Mittwoch,23:28,U-0132,Handy,Suche,S-011,164
E-01042,2026-02-19,Donnerstag,07:24,U-0143,Handy,Album,S-041,189
E-01043,2026-02-19,Donnerstag,08:17,U-0182,Handy,Suche,S-004,156
E-01044,2026-02-19,Donnerstag,08:35,U-0107,Handy,Album,S-021,28
E-01045,2026-02-19,Donnerstag,10:26,U-0031,Tablet,Suche,S-117,331
E-01046,2026-02-19,Donnerstag,11:23,U-0091,Tablet,Playlist,S-086,10
E-01047,2026-02-19,Donnerstag,15:00,U-0176,Handy,Playlist,S-066,26
E-01048,2026-02-19,Donnerstag,15:02,U-0152,Tablet,Autoplay,S-013,20
E-01049,2026-02-19,Donnerstag,16:02,U-0169,Handy,Album,S-062,302
E-01050,2026-02-19,Donnerstag,16:50,U-0058,Desktop,Autoplay,S-026,245
E-01051,2026-02-19,Donnerstag,17:49,U-0191,Tablet,Autoplay,S-106,24
E-01052,2026-02-19,Donnerstag,18:05,U-0063,Handy,Album,S-011,9999
E-01053,2026-02-19,Donnerstag,18:37,U-0139,Handy,Playlist,S-033,226
E-01054,2026-02-19,Donnerstag,20:10,U-0088,Handy,Playlist,S-011,164
E-01055,2026-02-20,Freitag,00:53,U-0037,Tablet,Autoplay,S-085,10
E-01056,2026-02-20,Freitag,01:49,U-0156,Handy,Playlist,S-058,88
E-01057,2026-02-20,Freitag,07:41,,handy,Suche,S-062,302
E-01058,2026-02-20,Freitag,07:46,U-0063,Handy,Playlist,S-105,202
E-01059,2026-02-20,Freitag,08:05,U-0188,Tablet,Suche,S-068,115
E-01060,2026-02-20,Freitag,08:50,U-0181,Handy,Album,S-011,24
E-01061,2026-02-20,Freitag,08:53,U-0057,Handy,Autoplay,S-028,195
E-01062,2026-02-20,Freitag,08:55,U-0058,Handy,Playlist,S-105,9
E-01063,2026-02-20,Freitag,09:30,U-0111,Handy,Album,S-096,155
E-01064,2026-02-20,Freitag,10:53,U-0031,Handy,Album,S-087,133
E-01065,2026-02-20,Freitag,12:37,U-0069,Tablet,Suche,S-023,173
E-01066,2026-02-20,Freitag,16:41,U-0140,Tablet,Playlist,S-093,20
E-01067,2026-02-20,Freitag,16:43,U-0152,Handy,Playlist,S-023,173
E-01068,2026-02-20,Freitag,17:42,U-0014,Smart Speaker,Playlist,S-007,210
E-01069,2026-02-20,Freitag,17:49,U-0030,Handy,Autoplay,S-023,44
E-01070,2026-02-20,Freitag,17:54,U-0139,Handy,Playlist,S-031,242
E-01071,2026-02-20,Freitag,18:34,U-0021,Smart Speaker,Autoplay,S-026,245
E-01072,2026-02-20,Freitag,18:38,U-0012,Tablet,Suche,S-105,142
E-01073,2026-02-20,Freitag,19:08,U-0143,Smart Speaker,Playlist,S-011,164
E-01074,2026-02-20,Freitag,19:16,U-0159,Handy,Autoplay,S-064,19
E-01075,2026-02-20,Freitag,19:59,U-0058,Handy,Autoplay,S-032,18
E-01076,2026-02-20,Freitag,20:06,U-0107,Smart Speaker,Playlist,S-032,239
E-01077,2026-02-20,Freitag,20:52,U-0037,Handy,Playlist,S-031,15
E-01078,2026-02-20,Freitag,20:57,U-0107,Smart Speaker,Album,S-016,205
E-01079,2026-02-20,Freitag,20:59,U-0193,Handy,Album,S-086,339
E-01080,2026-02-20,Freitag,21:08,U-0164,Handy,Autoplay,S-103,257
E-01081,2026-02-20,Freitag,21:59,U-0105,Handy,Album,S-086,339
E-01082,2026-02-20,Freitag,22:14,U-0076,Tablet,Autoplay,S-013,174
E-01083,2026-02-20,Freitag,22:41,U-0110,Handy,Suche,S-064,241
E-01084,2026-02-20,Freitag,22:49,U-0063,Handy,Playlist,S-067,96
E-01085,2026-02-20,Freitag,23:05,U-0107,,Autoplay,S-033,241
E-01086,2026-02-21,Samstag,06:36,U-0086,Desktop,Album,S-062,302
E-01087,2026-02-21,Samstag,07:15,U-0007,Handy,Playlist,S-043,43
E-01088,2026-02-21,Samstag,07:29,U-0154,Smart Speaker,Autoplay,S-011,164
E-01089,2026-02-21,Samstag,07:30,U-0037,Handy,Autoplay,S-021,163
E-01090,2026-02-21,Samstag,08:20,U-0133,Handy,Playlist,S-047,264
E-01091,2026-02-21,Samstag,08:39,U-0156,Smart Speaker,Autoplay,S-085,155
E-01092,2026-02-21,Samstag,09:07,U-0089,Smart Speaker,Autoplay,S-115,341
E-01093,2026-02-21,Samstag,09:30,U-0045,Handy,Playlist,S-011,164
E-01094,2026-02-21,Samstag,10:13,U-0038,Desktop,Playlist,S-008,212
E-01095,2026-02-21,Samstag,10:14,U-0102,Handy,Autoplay,S-064,241
E-01096,2026-02-21,Samstag,11:18,U-0183,Handy,Suche,S-011,164
E-01097,2026-02-21,Samstag,11:35,U-0070,Tablet,Autoplay,S-089,230
E-01098,2026-02-21,Samstag,12:27,U-0134,Tablet,Album,S-024,55
E-01099,2026-02-21,Samstag,13:51,U-0086,Smart Speaker,Autoplay,S-052,83
E-01100,2026-02-21,Samstag,15:26,U-0038,Handy,Suche,S-105,202
E-01101,2026-02-21,Samstag,16:49,,Tablet,Album,S-037,226
E-01102,2026-02-21,Samstag,17:08,U-0051,Handy,Playlist,S-064,21
E-01103,2026-02-21,Samstag,17:22,U-0126,Tablet,Suche,S-088,237
E-01104,2026-02-21,Samstag,18:06,U-0173,Tablet,Playlist,S-104,201
E-01105,2026-02-21,Samstag,18:10,U-0063,Tablet,Playlist,S-062,31
E-01106,2026-02-21,Samstag,18:15,U-0103,Handy,Autoplay,S-081,16
E-01107,2026-02-21,Samstag,18:49,U-0045,Tablet,Suche,S-001,188
E-01108,2026-02-21,Samstag,19:02,U-0187,Smart Speaker,Autoplay,S-055,316
E-01109,2026-02-21,Samstag,19:13,U-0051,Handy,Autoplay,S-016,8
E-01110,2026-02-21,Samstag,19:14,U-0199,Handy,Autoplay,S-047,172
E-01111,2026-02-21,Samstag,19:55,U-0054,Handy,Playlist,S-013,174
E-01112,2026-02-21,Samstag,20:23,U-0141,Tablet,Suche,S-024,97
E-01113,2026-02-21,Samstag,21:05,U-0107,Handy,Playlist,S-041,189
E-01114,2026-02-21,Samstag,21:24,U-0182,,Autoplay,S-053,56
E-01115,2026-02-21,Samstag,21:54,U-0085,Smart Speaker,Autoplay,S-075,356
E-01116,2026-02-21,Samstag,22:12,U-0011,Tablet,Playlist,S-055,316
E-01117,2026-02-21,Samstag,22:16,U-0098,Desktop,Suche,S-018,189
E-01118,2026-02-21,Samstag,22:59,U-0052,Handy,Autoplay,S-011,164
E-01119,2026-02-21,Samstag,23:13,U-0169,Handy,Suche,S-005,205
E-01120,2026-02-22,Sonntag,07:30,,Desktop,Suche,S-038,107
E-01121,2026-02-22,Sonntag,07:39,U-0199,Handy,Autoplay,S-074,185
E-01122,2026-02-22,Sonntag,08:23,U-0118,Handy,Album,S-004,156
E-01123,2026-02-22,Sonntag,09:18,U-0141,Handy,Suche,S-041,6
E-01124,2026-02-22,Sonntag,09:46,U-0090,Handy,Playlist,S-096,196
E-01125,2026-02-22,Sonntag,10:26,U-0164,Handy,Album,S-096,28
E-01126,2026-02-22,Sonntag,15:26,U-0063,Handy,Album,S-041,16
E-01127,2026-02-22,Sonntag,15:38,U-0170,Handy,Playlist,S-114,126
E-01128,2026-02-22,Sonntag,15:42,U-0054,Handy,Suche,S-007,210
E-01129,2026-02-22,Sonntag,17:10,U-0137,Smart Speaker,Autoplay,S-041,189
E-01130,2026-02-22,Sonntag,17:35,U-0136,Handy,Playlist,S-061,318
E-01131,2026-02-22,Sonntag,18:54,U-0102,Handy,Autoplay,S-103,14
E-01132,2026-02-22,Sonntag,19:52,U-0095,Handy,Playlist,S-001,184
E-01133,2026-02-22,Sonntag,20:24,U-0146,Handy,Autoplay,S-024,11
E-01134,2026-02-22,Sonntag,21:33,U-0140,Desktop,Playlist,S-096,14
E-01135,2026-02-22,Sonntag,22:03,U-0095,Smart Speaker,Playlist,S-026,245
E-01136,2026-02-22,Sonntag,22:38,U-0098,Smart Speaker,Playlist,S-031,96
E-01137,2026-02-23,Montag,00:17,U-0147,Handy,Playlist,S-031,242
E-01138,2026-02-23,Montag,02:56,U-0063,,Suche,S-072,296
E-01139,2026-02-23,Montag,07:08,U-0149,Desktop,Playlist,S-041,189
E-01140,2026-02-23,Montag,07:25,U-0169,Handy,Playlist,S-032,239
E-01141,2026-02-23,Montag,07:32,U-0117,Handy,Album,S-066,260
E-01142,2026-02-23,Montag,08:54,U-0103,Handy,Autoplay,S-024,27
E-01143,2026-02-23,Montag,09:51,U-0091,Smart Speaker,Playlist,S-022,157
E-01144,2026-02-23,Montag,10:11,U-0083,Tablet,Autoplay,S-024,14
E-01145,2026-02-23,Montag,12:02,U-0088,Handy,Suche,S-092,204
E-01146,2026-02-23,Montag,12:03,U-0140,Handy,Suche,S-022,15
E-01147,2026-02-23,Montag,12:52,U-0010,Handy,Playlist,S-102,230
E-01148,2026-02-23,Montag,14:56,U-0064,Desktop,Playlist,S-066,260
E-01149,2026-02-23,Montag,15:32,U-0150,Desktop,Album,S-077,242
E-01150,2026-02-23,Montag,17:08,U-0195,Smart Speaker,Playlist,S-064,241
E-01151,2026-02-23,Montag,17:53,,Handy,Suche,S-009,102
E-01152,2026-02-23,Montag,19:00,U-0063,Handy,Album,S-092,13
E-01153,2026-02-23,Montag,19:26,U-0098,Handy,Playlist,S-001,223
E-01154,2026-02-23,Montag,20:08,U-0161,,Playlist,S-036,161
E-01155,2026-02-23,Montag,20:21,U-0026,Handy,Suche,S-031,9
E-01155,2026-02-23,Montag,20:21,U-0026,Handy,Suche,S-031,9
E-01156,2026-02-24,Dienstag,00:15,U-0044,Desktop,Autoplay,S-114,416
E-01157,2026-02-24,Dienstag,03:38,U-0063,Handy,Playlist,S-004,156
E-01158,2026-02-24,Dienstag,05:29,U-0107,Handy,Playlist,S-105,202
E-01159,2026-02-24,Dienstag,07:12,U-0117,Handy,Album,S-041,189
E-01160,2026-02-24,Dienstag,07:24,U-0063,Handy,Playlist,S-064,17
E-01161,2026-02-24,Dienstag,07:34,U-0029,Handy,Suche,S-007,210
E-01162,2026-02-24,Dienstag,08:35,U-0049,Desktop,Autoplay,S-039,190
E-01163,2026-02-24,Dienstag,09:48,U-0057,Handy,Album,S-021,223
E-01164,2026-02-24,Dienstag,10:17,U-0023,Handy,Suche,S-027,165
E-01165,2026-02-24,Dienstag,10:23,U-0129,Handy,Album,S-031,242
E-01166,2026-02-24,Dienstag,11:20,U-0064,Handy,Playlist,S-096,10
E-01167,2026-02-24,Dienstag,11:46,U-0061,Desktop,Suche,S-004,156
E-01168,2026-02-24,Dienstag,12:11,U-0196,Handy,Playlist,S-041,189
E-01169,2026-02-24,Dienstag,15:04,U-0133,Desktop,Suche,S-024,221
E-01170,2026-02-24,Dienstag,16:49,U-0155,Tablet,Playlist,S-103,257
E-01171,2026-02-24,Dienstag,17:35,U-0112,,Album,S-001,3
E-01172,2026-02-24,Dienstag,19:59,,Smart Speaker,Autoplay,S-041,189
E-01173,2026-02-24,Dienstag,20:31,U-0073,Smart Speaker,Album,S-114,416
E-01174,2026-02-24,Dienstag,21:37,U-0049,Smart Speaker,Autoplay,S-066,260
E-01175,2026-02-24,Dienstag,22:06,U-0032,Handy,Autoplay,S-057,113
E-01176,2026-02-24,Dienstag,22:56,U-0149,Handy,Autoplay,S-087,123
E-01177,2026-02-25,Mittwoch,07:08,U-0021,Handy,Autoplay,S-041,189
E-01178,2026-02-25,Mittwoch,07:27,U-0200,Handy,Playlist,S-073,168
E-01179,2026-02-25,Mittwoch,08:03,U-0175,Handy,Playlist,S-064,241
E-01180,2026-02-25,Mittwoch,08:10,U-0070,Handy,Playlist,S-062,12
E-01181,2026-02-25,Mittwoch,08:55,U-0189,Handy,Playlist,S-036,135
E-01182,2026-02-25,Mittwoch,09:59,U-0058,Desktop,Playlist,S-018,189
E-01183,2026-02-25,Mittwoch,10:14,U-0037,,Suche,S-011,164
E-01184,2026-02-25,Mittwoch,15:11,U-0038,Desktop,Playlist,S-020,162
E-01185,2026-02-25,Mittwoch,16:44,U-0038,Handy,Album,S-041,168
E-01186,2026-02-25,Mittwoch,17:37,U-0102,Smart Speaker,Playlist,S-024,96
E-01187,2026-02-25,Mittwoch,18:27,U-0049,Handy,Suche,S-031,242
E-01188,2026-02-25,Mittwoch,19:03,U-0092,Smart Speaker,Playlist,S-062,23
E-01189,2026-02-25,Mittwoch,19:42,U-0168,,Album,S-003,181
E-01190,2026-02-25,Mittwoch,19:55,U-0052,Handy,Autoplay,S-074,21
E-01191,2026-02-25,Mittwoch,20:04,U-0039,Handy,Autoplay,S-035,169
E-01192,2026-02-25,Mittwoch,20:15,U-0147,Handy,Playlist,S-004,156
E-01193,2026-02-25,Mittwoch,20:28,U-0112,Smart Speaker,Autoplay,S-115,227
E-01194,2026-02-25,Mittwoch,21:28,U-0181,Smart Speaker,Playlist,S-078,158
E-01195,2026-02-25,Mittwoch,21:48,U-0084,Desktop,Playlist,S-094,59
E-01196,2026-02-25,Mittwoch,22:12,U-0126,Handy,Autoplay,S-004,156
E-01197,2026-02-25,Mittwoch,22:28,U-0164,Tablet,Autoplay,S-008,212
E-01198,2026-02-25,Mittwoch,22:41,U-0182,Handy,Playlist,S-007,210
E-01199,2026-02-26,Donnerstag,00:52,U-0168,Handy,Playlist,S-031,242
E-01200,2026-02-26,Donnerstag,07:29,U-0021,Handy,Autoplay,S-091,14
E-01201,2026-02-26,Donnerstag,07:35,U-0141,Handy,Suche,S-096,196
E-01202,2026-02-26,Donnerstag,07:55,U-0106,Desktop,Album,S-036,9999
E-01203,2026-02-26,Donnerstag,08:00,U-0193,Handy,Suche,S-021,223
E-01204,2026-02-26,Donnerstag,08:06,U-0040,Desktop,Autoplay,S-096,196
E-01205,2026-02-26,Donnerstag,09:34,U-0100,Handy,Playlist,S-011,125
E-01206,2026-02-26,Donnerstag,09:34,U-0005,Handy,Autoplay,S-060,22
E-01207,2026-02-26,Donnerstag,10:06,U-0167,Desktop,Autoplay,S-090,239
E-01208,2026-02-26,Donnerstag,12:22,U-0061,Smart Speaker,Autoplay,S-041,27
E-01209,2026-02-26,Donnerstag,13:56,U-0026,Desktop,Suche,S-041,90
E-01210,2026-02-26,Donnerstag,14:33,U-0105,Desktop,Autoplay,S-058,327
E-01211,2026-02-26,Donnerstag,14:52,U-0078,Smart Speaker,Playlist,S-105,202
E-01212,2026-02-26,Donnerstag,14:57,U-0084,Desktop,Playlist,S-066,260
E-01213,2026-02-26,Donnerstag,15:23,U-0122,Handy,Playlist,S-031,242
E-01214,2026-02-26,Donnerstag,16:37,U-0092,Desktop,Autoplay,S-059,20
E-01215,2026-02-26,Donnerstag,17:26,U-0102,Handy,Autoplay,S-040,21
E-01216,2026-02-26,Donnerstag,20:11,U-0103,Handy,Playlist,S-078,135
E-01217,2026-02-26,Donnerstag,20:29,U-0015,Smart Speaker,Playlist,S-044,160
E-01218,2026-02-26,Donnerstag,21:54,U-0022,Smart Speaker,Album,S-103,89
E-01219,2026-02-26,Donnerstag,22:18,U-0155,Handy,Autoplay,S-041,4
E-01220,2026-02-26,Donnerstag,23:50,U-0077,Handy,Album,S-062,302
E-01221,2026-02-27,Freitag,07:43,U-0250,Desktop,Autoplay,S-078,208
E-01222,2026-02-27,Freitag,08:22,U-0132,Desktop,Playlist,S-021,22
E-01223,2026-02-27,Freitag,08:26,U-0078,Desktop,Playlist,S-031,242
E-01223,2026-02-27,Freitag,08:26,U-0078,Desktop,Playlist,S-031,242
E-01224,2026-02-27,Freitag,08:32,U-0176,Handy,Playlist,S-015,160
E-01225,2026-02-27,Freitag,08:55,U-0146,Handy,Playlist,S-070,26
E-01226,2026-02-27,Freitag,10:40,U-0037,Handy,Playlist,S-032,34
E-01227,2026-02-27,Freitag,11:30,U-0167,Handy,Album,S-011,164
E-01228,2026-02-27,Freitag,11:50,U-0093,Handy,Playlist,S-086,164
E-01229,2026-02-27,Freitag,12:06,U-0086,Smart Speaker,Playlist,S-001,223
E-01230,2026-02-27,Freitag,12:28,U-0027,Handy,Suche,S-012,212
E-01231,2026-02-27,Freitag,13:00,U-0013,Handy,Suche,S-009,223
E-01232,2026-02-27,Freitag,13:30,U-0176,Handy,Album,S-035,4
E-01233,2026-02-27,Freitag,15:17,U-0145,Tablet,Album,S-004,156
E-01234,2026-02-27,Freitag,16:06,U-0167,Handy,Playlist,S-032,173
E-01235,2026-02-27,Freitag,16:19,U-0063,Desktop,Suche,S-021,11
E-01236,2026-02-27,Freitag,16:31,U-0089,Handy,Album,S-049,221
E-01237,2026-02-27,Freitag,16:39,U-0176,Handy,Album,S-004,156
E-01238,2026-02-27,Freitag,16:48,U-0164,Smart Speaker,Playlist,S-064,77
E-01239,2026-02-27,Freitag,16:50,U-0049,Smart Speaker,Playlist,S-065,223
E-01240,2026-02-27,Freitag,17:06,U-0023,Handy,Playlist,S-035,3
E-01241,2026-02-27,Freitag,17:24,U-0112,Tablet,Playlist,S-021,137
E-01242,2026-02-27,Freitag,17:26,U-0182,Tablet,Suche,S-114,356
E-01243,2026-02-27,Freitag,18:40,U-0152,Tablet,Playlist,S-016,24
E-01244,2026-02-27,Freitag,18:42,U-0010,Smart Speaker,Playlist,S-088,237
E-01245,2026-02-27,Freitag,18:49,U-0063,Handy,Suche,S-094,6
E-01246,2026-02-27,Freitag,19:49,U-0046,Handy,Playlist,S-041,189
E-01247,2026-02-27,Freitag,20:40,U-0176,Handy,Album,S-028,195
E-01248,2026-02-27,Freitag,20:41,U-0161,Handy,Suche,S-090,68
E-01249,2026-02-27,Freitag,21:23,U-0103,Tablet,Playlist,S-013,174
E-01250,2026-02-27,Freitag,21:52,U-0010,Tablet,Album,S-005,132
E-01251,2026-02-27,Freitag,21:56,U-0088,Desktop,Playlist,S-004,109
E-01252,2026-02-27,Freitag,22:54,U-0109,Handy,Album,S-024,221
E-01253,2026-02-27,Freitag,23:16,U-0022,Handy,Autoplay,S-011,164
E-01254,2026-02-27,Freitag,23:26,U-0010,Smart Speaker,Playlist,S-109,317
E-01255,2026-02-27,Freitag,23:56,U-0076,Desktop,Suche,S-041,189
E-01256,2026-02-27,Freitag,23:58,U-0057,Tablet,Playlist,S-062,302
E-01257,2026-02-28,Samstag,06:51,U-0108,Handy,Autoplay,S-059,226
E-01258,2026-02-28,Samstag,07:01,U-0058,Tablet,Album,S-011,98
E-01259,2026-02-28,Samstag,08:40,U-0156,Handy,Playlist,S-116,28
E-01260,2026-02-28,Samstag,09:02,U-0160,Handy,Autoplay,S-037,7
E-01261,2026-02-28,Samstag,09:06,U-0059,Handy,Album,S-076,256
E-01262,2026-02-28,Samstag,09:20,U-0023,Handy,Autoplay,S-082,18
E-01263,2026-02-28,Samstag,10:19,U-0007,Handy,Album,S-014,20
E-01264,2026-02-28,Samstag,10:36,U-0001,Handy,Autoplay,S-024,23
E-01265,2026-02-28,Samstag,14:38,U-0164,,Suche,S-032,239
E-01266,2026-02-28,Samstag,15:06,U-0152,Tablet,Autoplay,S-011,124
E-01267,2026-02-28,Samstag,17:27,U-0124,Tablet,Playlist,S-053,10
E-01268,2026-02-28,Samstag,17:27,U-0198,Desktop,Playlist,S-021,223
E-01269,2026-02-28,Samstag,18:54,U-0056,Handy,Album,S-064,241
E-01270,2026-02-28,Samstag,18:58,U-0169,Tablet,Suche,S-032,201
E-01271,2026-02-28,Samstag,19:07,U-0178,Desktop,Album,S-064,54
E-01272,2026-02-28,Samstag,19:22,U-0026,Handy,Playlist,S-104,201
E-01273,2026-02-28,Samstag,19:51,U-0108,Smart Speaker,Autoplay,S-021,200
E-01274,2026-02-28,Samstag,21:03,U-0013,Handy,Playlist,S-104,201
E-01275,2026-02-28,Samstag,21:51,U-0045,Tablet,Playlist,S-004,156
E-01276,2026-02-28,Samstag,22:33,U-0173,Smart Speaker,Playlist,S-070,319
E-01277,2026-02-28,Samstag,22:42,U-0156,Smart Speaker,Autoplay,S-096,196
E-01278,2026-02-28,Samstag,22:47,U-0104,Smart Speaker,Playlist,S-007,210
E-01279,2026-02-28,Samstag,22:54,U-0192,Smart Speaker,Album,S-031,242
E-01280,2026-02-28,Samstag,23:00,U-0038,Tablet,Album,S-041,189
E-01281,2026-03-01,Sonntag,06:14,U-0072,Smart Speaker,Autoplay,S-096,59
E-01282,2026-03-01,Sonntag,07:35,U-0010,Desktop,Playlist,S-021,223
E-01283,2026-03-01,Sonntag,07:44,U-0031,Handy,Playlist,S-038,207
E-01284,2026-03-01,Sonntag,08:16,U-0151,,Suche,S-041,189
E-01285,2026-03-01,Sonntag,09:05,U-0132,Handy,Autoplay,S-008,212
E-01286,2026-03-01,Sonntag,09:11,U-0199,Handy,Autoplay,S-021,117
E-01287,2026-03-01,Sonntag,09:58,U-0002,Handy,Album,S-064,241
E-01288,2026-03-01,Sonntag,10:32,U-0111,Handy,Suche,S-086,94
E-01289,2026-03-01,Sonntag,12:01,U-0143,Handy,Playlist,S-021,223
E-01290,2026-03-01,Sonntag,12:33,U-0172,Handy,Autoplay,S-046,25
E-01291,2026-03-01,Sonntag,13:07,U-0031,Handy,Suche,S-078,208
E-01292,2026-03-01,Sonntag,15:27,U-0105,Handy,Playlist,S-068,235
E-01293,2026-03-01,Sonntag,17:29,U-0141,Handy,Playlist,S-004,156
E-01294,2026-03-01,Sonntag,17:31,U-0188,Tablet,Autoplay,S-047,12
E-01295,2026-03-01,Sonntag,17:56,U-0063,Handy,Playlist,S-101,253
E-01296,2026-03-01,Sonntag,18:10,U-0181,Desktop,Playlist,S-064,241
E-01297,2026-03-01,Sonntag,18:28,U-0199,Desktop,Playlist,S-008,188
E-01298,2026-03-01,Sonntag,19:00,U-0023,Handy,Autoplay,S-040,6
E-01299,2026-03-01,Sonntag,19:20,U-0102,Smart Speaker,Playlist,S-092,204
E-01300,2026-03-01,Sonntag,19:32,U-0173,Handy,Album,S-105,190
E-01301,2026-03-01,Sonntag,19:43,U-0064,Handy,Playlist,S-062,16
E-01302,2026-03-01,Sonntag,19:50,U-0023,Tablet,Album,S-001,223
E-01303,2026-03-01,Sonntag,20:09,U-0152,Smart Speaker,Playlist,S-070,319
E-01304,2026-03-01,Sonntag,20:37,U-0156,Desktop,Playlist,S-019,55
E-01305,2026-03-01,Sonntag,20:47,U-0176,Tablet,Playlist,S-092,26
E-01306,2026-03-01,Sonntag,21:31,U-0118,Handy,Album,S-048,285
E-01307,2026-03-01,Sonntag,21:44,U-0083,Smart Speaker,Playlist,S-036,194
E-01308,2026-03-01,Sonntag,22:10,U-0176,Tablet,Suche,S-031,242
E-01309,2026-03-02,Montag,05:13,U-0097,Smartphone,Playlist,S-064,221
E-01310,2026-03-02,Montag,06:04,U-0189,Handy,Playlist,S-011,31
E-01311,2026-03-02,Montag,06:14,U-0142,Handy,Album,S-021,102
E-01312,2026-03-02,Montag,08:07,U-0155,,Autoplay,S-109,11
E-01313,2026-03-02,Montag,08:41,U-0094,Tablet,Playlist,S-107,189
E-01314,2026-03-02,Montag,08:48,U-0069,Handy,Playlist,S-033,25
E-01315,2026-03-02,Montag,09:26,U-0163,Handy,Autoplay,S-078,9
E-01316,2026-03-02,Montag,11:29,U-0063,Handy,Playlist,S-031,242
E-01317,2026-03-02,Montag,11:46,U-0018,Desktop,Autoplay,S-083,9
